Source,CH1,CH2
-5.828000E-03,-2.560000E+00,-1.600000E-01
-5.824000E-03,-2.560000E+00,-1.600000E-01
-5.820000E-03,-2.640000E+00,-1.600000E-01
-5.816000E-03,-2.560000E+00,-1.600000E-01
-5.812000E-03,-2.560000E+00,-1.600000E-01
-5.808000E-03,-2.560000E+00,-8.000004E-02
-5.804000E-03,-2.480000E+00,-1.600000E-01
-5.800000E-03,-2.480000E+00,-5.960464E-08
-5.796000E-03,-2.640000E+00,-8.000004E-02
-5.792000E-03,-2.480000E+00,-1.600000E-01
-5.788000E-03,-2.480000E+00,-1.600000E-01
-5.784000E-03,-2.560000E+00,-8.000004E-02
-5.780000E-03,-2.560000E+00,-8.000004E-02
-5.776000E-03,-2.560000E+00,-1.600000E-01
-5.772000E-03,-2.640000E+00,-1.600000E-01
-5.768000E-03,-2.560000E+00,-8.000004E-02
-5.764000E-03,-2.480000E+00,-8.000004E-02
-5.760000E-03,-2.480000E+00,-8.000004E-02
-5.756000E-03,-2.480000E+00,-8.000004E-02
-5.752000E-03,-2.480000E+00,-1.600000E-01
-5.748000E-03,-2.560000E+00,-8.000004E-02
-5.744000E-03,-2.480000E+00,-8.000004E-02
-5.740000E-03,-2.480000E+00,-1.600000E-01
-5.736000E-03,-2.560000E+00,-1.600000E-01
-5.732000E-03,-2.480000E+00,-1.600000E-01
-5.728000E-03,-2.560000E+00,-1.600000E-01
-5.724000E-03,-2.560000E+00,-1.600000E-01
-5.720000E-03,-2.480000E+00,-1.600000E-01
-5.716000E-03,-2.560000E+00,-8.000004E-02
-5.712000E-03,-2.560000E+00,-8.000004E-02
-5.708000E-03,-2.560000E+00,-1.600000E-01
-5.704000E-03,-2.640000E+00,-1.600000E-01
-5.700000E-03,-2.560000E+00,-8.000004E-02
-5.696000E-03,-2.560000E+00,-8.000004E-02
-5.692000E-03,-2.560000E+00,-8.000004E-02
-5.688000E-03,-2.560000E+00,-1.600000E-01
-5.684000E-03,-2.560000E+00,-1.600000E-01
-5.680000E-03,-2.560000E+00,-8.000004E-02
-5.676000E-03,-2.640000E+00,-5.960464E-08
-5.672000E-03,-2.560000E+00,-8.000004E-02
-5.668000E-03,-2.560000E+00,-1.600000E-01
-5.664000E-03,-2.560000E+00,-8.000004E-02
-5.660000E-03,-2.560000E+00,-1.600000E-01
-5.656000E-03,-2.640000E+00,-1.600000E-01
-5.652000E-03,-2.480000E+00,-8.000004E-02
-5.648000E-03,-2.640000E+00,-8.000004E-02
-5.644000E-03,-2.480000E+00,-1.600000E-01
-5.640000E-03,-2.480000E+00,-1.600000E-01
-5.636000E-03,-2.480000E+00,-8.000004E-02
-5.632000E-03,-2.480000E+00,-8.000004E-02
-5.628000E-03,-2.560000E+00,-8.000004E-02
-5.624000E-03,-2.480000E+00,-1.600000E-01
-5.620000E-03,-2.560000E+00,-8.000004E-02
-5.616000E-03,-2.480000E+00,-8.000004E-02
-5.612000E-03,-2.480000E+00,-5.960464E-08
-5.608000E-03,-2.480000E+00,-1.600000E-01
-5.604000E-03,-2.560000E+00,-1.600000E-01
-5.600000E-03,-2.640000E+00,-1.600000E-01
-5.596000E-03,-2.560000E+00,-1.600000E-01
-5.592000E-03,-2.400000E+00,-8.000004E-02
-5.588000E-03,-2.560000E+00,-1.600000E-01
-5.584000E-03,-2.560000E+00,-1.600000E-01
-5.580000E-03,-2.480000E+00,-8.000004E-02
-5.576000E-03,-2.480000E+00,-8.000004E-02
-5.572000E-03,-2.560000E+00,-1.600000E-01
-5.568000E-03,-2.560000E+00,-8.000004E-02
-5.564000E-03,-2.480000E+00,-1.600000E-01
-5.560000E-03,-2.480000E+00,-1.600000E-01
-5.556000E-03,-2.480000E+00,-8.000004E-02
-5.552000E-03,-2.560000E+00,-8.000004E-02
-5.548000E-03,-2.480000E+00,-1.600000E-01
-5.544000E-03,-2.560000E+00,-8.000004E-02
-5.540000E-03,-2.560000E+00,-8.000004E-02
-5.536000E-03,-2.480000E+00,-1.600000E-01
-5.532000E-03,-2.480000E+00,-5.960464E-08
-5.528000E-03,-2.480000E+00,-1.600000E-01
-5.524000E-03,-2.480000E+00,-1.600000E-01
-5.520000E-03,-2.480000E+00,-8.000004E-02
-5.516000E-03,-2.560000E+00,-1.600000E-01
-5.512000E-03,-2.560000E+00,-8.000004E-02
-5.508000E-03,-2.480000E+00,-1.600000E-01
-5.504000E-03,-2.480000E+00,-8.000004E-02
-5.500000E-03,-2.480000E+00,-8.000004E-02
-5.496000E-03,-2.480000E+00,-8.000004E-02
-5.492000E-03,-2.480000E+00,-8.000004E-02
-5.488000E-03,-2.480000E+00,-8.000004E-02
-5.484000E-03,-2.480000E+00,-1.600000E-01
-5.480000E-03,-2.560000E+00,-1.600000E-01
-5.476000E-03,-2.480000E+00,-1.600000E-01
-5.472000E-03,-2.480000E+00,-1.600000E-01
-5.468000E-03,-2.560000E+00,-8.000004E-02
-5.464000E-03,-2.560000E+00,-5.960464E-08
-5.460000E-03,-2.560000E+00,-8.000004E-02
-5.456000E-03,-2.480000E+00,-1.600000E-01
-5.452000E-03,-2.480000E+00,-8.000004E-02
-5.448000E-03,-2.480000E+00,-8.000004E-02
-5.444000E-03,-2.480000E+00,-1.600000E-01
-5.440000E-03,-2.480000E+00,-5.960464E-08
-5.436000E-03,-2.560000E+00,-1.600000E-01
-5.432000E-03,-2.560000E+00,-8.000004E-02
-5.428000E-03,-2.480000E+00,-1.600000E-01
-5.424000E-03,-2.480000E+00,-8.000004E-02
-5.420000E-03,-2.480000E+00,-1.600000E-01
-5.416000E-03,-2.480000E+00,-1.600000E-01
-5.412000E-03,-2.560000E+00,-1.600000E-01
-5.408000E-03,-2.480000E+00,-8.000004E-02
-5.404000E-03,-2.480000E+00,-8.000004E-02
-5.400000E-03,-2.560000E+00,-8.000004E-02
-5.396000E-03,-2.560000E+00,-1.600000E-01
-5.392000E-03,-2.480000E+00,-8.000004E-02
-5.388000E-03,-2.560000E+00,-8.000004E-02
-5.384000E-03,-2.480000E+00,-8.000004E-02
-5.380000E-03,-2.560000E+00,-8.000004E-02
-5.376000E-03,-2.560000E+00,-1.600000E-01
-5.372000E-03,-2.560000E+00,-8.000004E-02
-5.368000E-03,-2.560000E+00,-8.000004E-02
-5.364000E-03,-2.560000E+00,-8.000004E-02
-5.360000E-03,-2.480000E+00,-1.600000E-01
-5.356000E-03,-2.480000E+00,-1.600000E-01
-5.352000E-03,-2.480000E+00,-8.000004E-02
-5.348000E-03,-2.480000E+00,-1.600000E-01
-5.344000E-03,-2.560000E+00,-1.600000E-01
-5.340000E-03,-2.480000E+00,-1.600000E-01
-5.336000E-03,-2.480000E+00,-1.600000E-01
-5.332000E-03,-2.560000E+00,-8.000004E-02
-5.328000E-03,-2.480000E+00,-8.000004E-02
-5.324000E-03,-2.480000E+00,-8.000004E-02
-5.320000E-03,-2.480000E+00,-1.600000E-01
-5.316000E-03,-2.560000E+00,-1.600000E-01
-5.312000E-03,-2.480000E+00,-8.000004E-02
-5.308000E-03,-2.480000E+00,-1.600000E-01
-5.304000E-03,-2.560000E+00,-8.000004E-02
-5.300000E-03,-2.400000E+00,-1.600000E-01
-5.296000E-03,-2.560000E+00,-8.000004E-02
-5.292000E-03,-2.480000E+00,-8.000004E-02
-5.288000E-03,-2.480000E+00,-1.600000E-01
-5.284000E-03,-2.480000E+00,-1.600000E-01
-5.280000E-03,-2.560000E+00,-1.600000E-01
-5.276000E-03,-2.400000E+00,-1.600000E-01
-5.272000E-03,-2.560000E+00,-5.960464E-08
-5.268000E-03,-2.480000E+00,-8.000004E-02
-5.264000E-03,-2.640000E+00,-1.600000E-01
-5.260000E-03,-2.480000E+00,-1.600000E-01
-5.256000E-03,-2.560000E+00,-1.600000E-01
-5.252000E-03,-2.480000E+00,-8.000004E-02
-5.248000E-03,-2.560000E+00,-8.000004E-02
-5.244000E-03,-2.640000E+00,-8.000004E-02
-5.240000E-03,-2.560000E+00,-8.000004E-02
-5.236000E-03,-2.560000E+00,-8.000004E-02
-5.232000E-03,-2.480000E+00,-8.000004E-02
-5.228000E-03,-2.560000E+00,-8.000004E-02
-5.224000E-03,-2.560000E+00,-5.960464E-08
-5.220000E-03,-2.480000E+00,-5.960464E-08
-5.216000E-03,-2.480000E+00,-1.600000E-01
-5.212000E-03,-2.480000E+00,-8.000004E-02
-5.208000E-03,-2.480000E+00,-8.000004E-02
-5.204000E-03,-2.480000E+00,-8.000004E-02
-5.200000E-03,-2.480000E+00,-5.960464E-08
-5.196000E-03,-2.480000E+00,-1.600000E-01
-5.192000E-03,-2.480000E+00,-1.600000E-01
-5.188000E-03,-2.480000E+00,-1.600000E-01
-5.184000E-03,-2.640000E+00,-1.600000E-01
-5.180000E-03,-2.560000E+00,-5.960464E-08
-5.176000E-03,-2.480000E+00,-8.000004E-02
-5.172000E-03,-2.480000E+00,-1.600000E-01
-5.168000E-03,-2.560000E+00,-8.000004E-02
-5.164000E-03,-2.480000E+00,-5.960464E-08
-5.160000E-03,-2.560000E+00,-1.600000E-01
-5.156000E-03,-2.480000E+00,-8.000004E-02
-5.152000E-03,-2.480000E+00,-1.600000E-01
-5.148000E-03,-2.560000E+00,-5.960464E-08
-5.144000E-03,-2.560000E+00,-1.600000E-01
-5.140000E-03,-2.480000E+00,-1.600000E-01
-5.136000E-03,-2.480000E+00,-1.600000E-01
-5.132000E-03,-2.480000E+00,-8.000004E-02
-5.128000E-03,-2.560000E+00,-8.000004E-02
-5.124000E-03,-2.400000E+00,-5.960464E-08
-5.120000E-03,-2.480000E+00,-8.000004E-02
-5.116000E-03,-2.480000E+00,-8.000004E-02
-5.112000E-03,-2.480000E+00,-8.000004E-02
-5.108000E-03,-2.560000E+00,-8.000004E-02
-5.104000E-03,-2.480000E+00,-8.000004E-02
-5.100000E-03,-2.400000E+00,-5.960464E-08
-5.096000E-03,-2.560000E+00,-1.600000E-01
-5.092000E-03,-2.560000E+00,-1.600000E-01
-5.088000E-03,-2.480000E+00,-8.000004E-02
-5.084000E-03,-2.560000E+00,-5.960464E-08
-5.080000E-03,-2.560000E+00,-1.600000E-01
-5.076000E-03,-2.400000E+00,-8.000004E-02
-5.072000E-03,-2.480000E+00,-1.600000E-01
-5.068000E-03,-2.480000E+00,-8.000004E-02
-5.064000E-03,-2.560000E+00,-1.600000E-01
-5.060000E-03,-2.480000E+00,-5.960464E-08
-5.056000E-03,-2.480000E+00,-1.600000E-01
-5.052000E-03,-2.480000E+00,-8.000004E-02
-5.048000E-03,-2.560000E+00,-8.000004E-02
-5.044000E-03,-2.480000E+00,-5.960464E-08
-5.040000E-03,-2.480000E+00,-1.600000E-01
-5.036000E-03,-2.480000E+00,-1.600000E-01
-5.032000E-03,-2.480000E+00,-5.960464E-08
-5.028000E-03,-2.480000E+00,-1.600000E-01
-5.024000E-03,-2.480000E+00,-8.000004E-02
-5.020000E-03,-2.480000E+00,-5.960464E-08
-5.016000E-03,-2.480000E+00,-5.960464E-08
-5.012000E-03,-2.400000E+00,-1.600000E-01
-5.008000E-03,-2.480000E+00,-8.000004E-02
-5.004000E-03,-2.560000E+00,-1.600000E-01
-5.000000E-03,-2.480000E+00,-1.600000E-01
-4.996000E-03,-2.480000E+00,-1.600000E-01
-4.992000E-03,-2.560000E+00,-1.600000E-01
-4.988000E-03,-2.480000E+00,-8.000004E-02
-4.984000E-03,-2.560000E+00,-1.600000E-01
-4.980000E-03,-2.480000E+00,-8.000004E-02
-4.976000E-03,-2.480000E+00,-8.000004E-02
-4.972000E-03,-2.560000E+00,-1.600000E-01
-4.968000E-03,-2.400000E+00,-1.600000E-01
-4.964000E-03,-2.560000E+00,-8.000004E-02
-4.960000E-03,-2.480000E+00,-1.600000E-01
-4.956000E-03,-2.480000E+00,-1.600000E-01
-4.952000E-03,-2.560000E+00,-8.000004E-02
-4.948000E-03,-2.480000E+00,-8.000004E-02
-4.944000E-03,-2.400000E+00,-1.600000E-01
-4.940000E-03,-2.560000E+00,-1.600000E-01
-4.936000E-03,-2.480000E+00,-8.000004E-02
-4.932000E-03,-2.480000E+00,-8.000004E-02
-4.928000E-03,-2.480000E+00,-8.000004E-02
-4.924000E-03,-2.480000E+00,-8.000004E-02
-4.920000E-03,-2.480000E+00,-1.600000E-01
-4.916000E-03,-2.480000E+00,-5.960464E-08
-4.912000E-03,-2.480000E+00,-1.600000E-01
-4.908000E-03,-2.480000E+00,-1.600000E-01
-4.904000E-03,-2.560000E+00,-5.960464E-08
-4.900000E-03,-2.400000E+00,-8.000004E-02
-4.896000E-03,-2.560000E+00,-5.960464E-08
-4.892000E-03,-2.560000E+00,-8.000004E-02
-4.888000E-03,-2.560000E+00,-8.000004E-02
-4.884000E-03,-2.400000E+00,-8.000004E-02
-4.880000E-03,-2.480000E+00,-5.960464E-08
-4.876000E-03,-2.560000E+00,-5.960464E-08
-4.872000E-03,-2.480000E+00,-1.600000E-01
-4.868000E-03,-2.480000E+00,-1.600000E-01
-4.864000E-03,-2.480000E+00,-8.000004E-02
-4.860000E-03,-2.560000E+00,-1.600000E-01
-4.856000E-03,-2.480000E+00,-8.000004E-02
-4.852000E-03,-2.400000E+00,-1.600000E-01
-4.848000E-03,-2.480000E+00,-8.000004E-02
-4.844000E-03,-2.560000E+00,-1.600000E-01
-4.840000E-03,-2.480000E+00,-1.600000E-01
-4.836000E-03,-2.560000E+00,-8.000004E-02
-4.832000E-03,-2.560000E+00,-8.000004E-02
-4.828000E-03,-2.480000E+00,-1.600000E-01
-4.824000E-03,-2.560000E+00,-5.960464E-08
-4.820000E-03,-2.480000E+00,-1.600000E-01
-4.816000E-03,-2.560000E+00,-1.600000E-01
-4.812000E-03,-2.480000E+00,-8.000004E-02
-4.808000E-03,-2.480000E+00,-8.000004E-02
-4.804000E-03,-2.480000E+00,-8.000004E-02
-4.800000E-03,-2.400000E+00,-8.000004E-02
-4.796000E-03,-2.560000E+00,-5.960464E-08
-4.792000E-03,-2.480000E+00,-1.600000E-01
-4.788000E-03,-2.400000E+00,-1.600000E-01
-4.784000E-03,-2.560000E+00,-8.000004E-02
-4.780000E-03,-2.480000E+00,-8.000004E-02
-4.776000E-03,-2.400000E+00,-1.600000E-01
-4.772000E-03,-2.480000E+00,-8.000004E-02
-4.768000E-03,-2.560000E+00,-8.000004E-02
-4.764000E-03,-2.480000E+00,-8.000004E-02
-4.760000E-03,-2.480000E+00,-8.000004E-02
-4.756000E-03,-2.480000E+00,-8.000004E-02
-4.752000E-03,-2.480000E+00,-8.000004E-02
-4.748000E-03,-2.560000E+00,-8.000004E-02
-4.744000E-03,-2.560000E+00,-8.000004E-02
-4.740000E-03,-2.400000E+00,-8.000004E-02
-4.736000E-03,-2.560000E+00,-8.000004E-02
-4.732000E-03,-2.480000E+00,-5.960464E-08
-4.728000E-03,-2.480000E+00,-1.600000E-01
-4.724000E-03,-2.480000E+00,-8.000004E-02
-4.720000E-03,-2.480000E+00,-8.000004E-02
-4.716000E-03,-2.400000E+00,-5.960464E-08
-4.712000E-03,-2.480000E+00,-1.600000E-01
-4.708000E-03,-2.400000E+00,-1.600000E-01
-4.704000E-03,-2.480000E+00,-8.000004E-02
-4.700000E-03,-2.480000E+00,-1.600000E-01
-4.696000E-03,-2.560000E+00,-1.600000E-01
-4.692000E-03,-2.480000E+00,-1.600000E-01
-4.688000E-03,-2.480000E+00,-5.960464E-08
-4.684000E-03,-2.400000E+00,-1.600000E-01
-4.680000E-03,-2.480000E+00,-1.600000E-01
-4.676000E-03,-2.400000E+00,-1.600000E-01
-4.672000E-03,-2.560000E+00,-8.000004E-02
-4.668000E-03,-2.480000E+00,-1.600000E-01
-4.664000E-03,-2.480000E+00,-8.000004E-02
-4.660000E-03,-2.560000E+00,-5.960464E-08
-4.656000E-03,-2.480000E+00,-8.000004E-02
-4.652000E-03,-2.480000E+00,-8.000004E-02
-4.648000E-03,-2.480000E+00,-1.600000E-01
-4.644000E-03,-2.480000E+00,-1.600000E-01
-4.640000E-03,-2.480000E+00,-8.000004E-02
-4.636000E-03,-2.480000E+00,-5.960464E-08
-4.632000E-03,-2.400000E+00,-8.000004E-02
-4.628000E-03,-2.480000E+00,-8.000004E-02
-4.624000E-03,-2.480000E+00,-5.960464E-08
-4.620000E-03,-2.480000E+00,-1.600000E-01
-4.616000E-03,-2.480000E+00,-5.960464E-08
-4.612000E-03,-2.480000E+00,-5.960464E-08
-4.608000E-03,-2.480000E+00,-8.000004E-02
-4.604000E-03,-2.400000E+00,-8.000004E-02
-4.600000E-03,-2.480000E+00,-8.000004E-02
-4.596000E-03,-2.400000E+00,-8.000004E-02
-4.592000E-03,-2.480000E+00,-1.600000E-01
-4.588000E-03,-2.480000E+00,-5.960464E-08
-4.584000E-03,-2.400000E+00,-1.600000E-01
-4.580000E-03,-2.400000E+00,-5.960464E-08
-4.576000E-03,-2.560000E+00,-5.960464E-08
-4.572000E-03,-2.400000E+00,-8.000004E-02
-4.568000E-03,-2.560000E+00,-8.000004E-02
-4.564000E-03,-2.560000E+00,-1.600000E-01
-4.560000E-03,-2.480000E+00,-1.600000E-01
-4.556000E-03,-2.480000E+00,-1.600000E-01
-4.552000E-03,-2.400000E+00,-1.600000E-01
-4.548000E-03,-2.400000E+00,-1.600000E-01
-4.544000E-03,-2.560000E+00,-1.600000E-01
-4.540000E-03,-2.480000E+00,-1.600000E-01
-4.536000E-03,-2.480000E+00,-8.000004E-02
-4.532000E-03,-2.480000E+00,-1.600000E-01
-4.528000E-03,-2.400000E+00,-8.000004E-02
-4.524000E-03,-2.480000E+00,-8.000004E-02
-4.520000E-03,-2.400000E+00,-8.000004E-02
-4.516000E-03,-2.480000E+00,-1.600000E-01
-4.512000E-03,-2.480000E+00,-8.000004E-02
-4.508000E-03,-2.480000E+00,-1.600000E-01
-4.504000E-03,-2.400000E+00,-1.600000E-01
-4.500000E-03,-2.480000E+00,-8.000004E-02
-4.496000E-03,-2.480000E+00,-8.000004E-02
-4.492000E-03,-2.400000E+00,-8.000004E-02
-4.488000E-03,-2.400000E+00,-1.600000E-01
-4.484000E-03,-2.480000E+00,-5.960464E-08
-4.480000E-03,-2.560000E+00,-8.000004E-02
-4.476000E-03,-2.400000E+00,-8.000004E-02
-4.472000E-03,-2.400000E+00,-1.600000E-01
-4.468000E-03,-2.400000E+00,-1.600000E-01
-4.464000E-03,-2.480000E+00,-1.600000E-01
-4.460000E-03,-2.400000E+00,-8.000004E-02
-4.456000E-03,-2.400000E+00,-8.000004E-02
-4.452000E-03,-2.480000E+00,-8.000004E-02
-4.448000E-03,-2.480000E+00,-8.000004E-02
-4.444000E-03,-2.560000E+00,-8.000004E-02
-4.440000E-03,-2.400000E+00,-8.000004E-02
-4.436000E-03,-2.400000E+00,-5.960464E-08
-4.432000E-03,-2.480000E+00,-1.600000E-01
-4.428000E-03,-2.480000E+00,-1.600000E-01
-4.424000E-03,-2.400000E+00,-1.600000E-01
-4.420000E-03,-2.400000E+00,-8.000004E-02
-4.416000E-03,-2.400000E+00,-8.000004E-02
-4.412000E-03,-2.560000E+00,-8.000004E-02
-4.408000E-03,-2.560000E+00,-1.600000E-01
-4.404000E-03,-2.400000E+00,-8.000004E-02
-4.400000E-03,-2.560000E+00,-8.000004E-02
-4.396000E-03,-2.400000E+00,-8.000004E-02
-4.392000E-03,-2.480000E+00,-5.960464E-08
-4.388000E-03,-2.400000E+00,-1.600000E-01
-4.384000E-03,-2.480000E+00,-8.000004E-02
-4.380000E-03,-2.400000E+00,-8.000004E-02
-4.376000E-03,-2.480000E+00,-5.960464E-08
-4.372000E-03,-2.480000E+00,-1.600000E-01
-4.368000E-03,-2.400000E+00,-5.960464E-08
-4.364000E-03,-2.400000E+00,-8.000004E-02
-4.360000E-03,-2.400000E+00,-8.000004E-02
-4.356000E-03,-2.400000E+00,-1.600000E-01
-4.352000E-03,-2.480000E+00,-1.600000E-01
-4.348000E-03,-2.480000E+00,-1.600000E-01
-4.344000E-03,-2.400000E+00,-1.600000E-01
-4.340000E-03,-2.400000E+00,-1.600000E-01
-4.336000E-03,-2.400000E+00,-1.600000E-01
-4.332000E-03,-2.400000E+00,-8.000004E-02
-4.328000E-03,-2.480000E+00,-5.960464E-08
-4.324000E-03,-2.400000E+00,-8.000004E-02
-4.320000E-03,-2.400000E+00,-1.600000E-01
-4.316000E-03,-2.400000E+00,-1.600000E-01
-4.312000E-03,-2.480000E+00,-1.600000E-01
-4.308000E-03,-2.480000E+00,-5.960464E-08
-4.304000E-03,-2.400000E+00,-1.600000E-01
-4.300000E-03,-2.400000E+00,-8.000004E-02
-4.296000E-03,-2.480000E+00,-8.000004E-02
-4.292000E-03,-2.400000E+00,-1.600000E-01
-4.288000E-03,-2.400000E+00,-8.000004E-02
-4.284000E-03,-2.400000E+00,-8.000004E-02
-4.280000E-03,-2.480000E+00,-1.600000E-01
-4.276000E-03,-2.400000E+00,-1.600000E-01
-4.272000E-03,-2.480000E+00,-1.600000E-01
-4.268000E-03,-2.560000E+00,-8.000004E-02
-4.264000E-03,-2.400000E+00,-1.600000E-01
-4.260000E-03,-2.480000E+00,-8.000004E-02
-4.256000E-03,-2.480000E+00,-1.600000E-01
-4.252000E-03,-2.400000E+00,-1.600000E-01
-4.248000E-03,-2.480000E+00,-8.000004E-02
-4.244000E-03,-2.480000E+00,-8.000004E-02
-4.240000E-03,-2.480000E+00,-1.600000E-01
-4.236000E-03,-2.400000E+00,-1.600000E-01
-4.232000E-03,-2.560000E+00,-1.600000E-01
-4.228000E-03,-2.400000E+00,-8.000004E-02
-4.224000E-03,-2.400000E+00,-8.000004E-02
-4.220000E-03,-2.480000E+00,-1.600000E-01
-4.216000E-03,-2.400000E+00,-8.000004E-02
-4.212000E-03,-2.480000E+00,-8.000004E-02
-4.208000E-03,-2.400000E+00,-1.600000E-01
-4.204000E-03,-2.480000E+00,-1.600000E-01
-4.200000E-03,-2.480000E+00,-5.960464E-08
-4.196000E-03,-2.400000E+00,-5.960464E-08
-4.192000E-03,-2.480000E+00,-1.600000E-01
-4.188000E-03,-2.480000E+00,-5.960464E-08
-4.184000E-03,-2.400000E+00,-8.000004E-02
-4.180000E-03,-2.400000E+00,-8.000004E-02
-4.176000E-03,-2.480000E+00,-8.000004E-02
-4.172000E-03,-2.560000E+00,-8.000004E-02
-4.168000E-03,-2.400000E+00,-1.600000E-01
-4.164000E-03,-2.400000E+00,-5.960464E-08
-4.160000E-03,-2.400000E+00,-1.600000E-01
-4.156000E-03,-2.400000E+00,-1.600000E-01
-4.152000E-03,-2.400000E+00,-1.600000E-01
-4.148000E-03,-2.480000E+00,-1.600000E-01
-4.144000E-03,-2.400000E+00,-1.600000E-01
-4.140000E-03,-2.400000E+00,-1.600000E-01
-4.136000E-03,-2.480000E+00,-1.600000E-01
-4.132000E-03,-2.400000E+00,-8.000004E-02
-4.128000E-03,-2.480000E+00,-1.600000E-01
-4.124000E-03,-2.480000E+00,-8.000004E-02
-4.120000E-03,-2.400000E+00,-8.000004E-02
-4.116000E-03,-2.400000E+00,-1.600000E-01
-4.112000E-03,-2.400000E+00,-8.000004E-02
-4.108000E-03,-2.400000E+00,-8.000004E-02
-4.104000E-03,-2.480000E+00,-8.000004E-02
-4.100000E-03,-2.480000E+00,-8.000004E-02
-4.096000E-03,-2.400000E+00,-5.960464E-08
-4.092000E-03,-2.400000E+00,-8.000004E-02
-4.088000E-03,-2.480000E+00,-1.600000E-01
-4.084000E-03,-2.560000E+00,-1.600000E-01
-4.080000E-03,-2.400000E+00,-8.000004E-02
-4.076000E-03,-2.480000E+00,-8.000004E-02
-4.072000E-03,-2.400000E+00,-1.600000E-01
-4.068000E-03,-2.400000E+00,-8.000004E-02
-4.064000E-03,-2.560000E+00,-8.000004E-02
-4.060000E-03,-2.400000E+00,-5.960464E-08
-4.056000E-03,-2.400000E+00,-8.000004E-02
-4.052000E-03,-2.480000E+00,-1.600000E-01
-4.048000E-03,-2.400000E+00,-1.600000E-01
-4.044000E-03,-2.400000E+00,-8.000004E-02
-4.040000E-03,-2.480000E+00,-1.600000E-01
-4.036000E-03,-2.400000E+00,-8.000004E-02
-4.032000E-03,-2.480000E+00,-8.000004E-02
-4.028000E-03,-2.480000E+00,-8.000004E-02
-4.024000E-03,-2.480000E+00,-1.600000E-01
-4.020000E-03,-2.480000E+00,-8.000004E-02
-4.016000E-03,-2.480000E+00,-8.000004E-02
-4.012000E-03,-2.400000E+00,-8.000004E-02
-4.008000E-03,-2.480000E+00,-1.600000E-01
-4.004000E-03,-2.480000E+00,-8.000004E-02
-4.000000E-03,-2.400000E+00,-8.000004E-02
-3.996000E-03,-2.400000E+00,-8.000004E-02
-3.992000E-03,-2.400000E+00,-1.600000E-01
-3.988000E-03,-2.400000E+00,-5.960464E-08
-3.984000E-03,-2.480000E+00,-8.000004E-02
-3.980000E-03,-2.400000E+00,-8.000004E-02
-3.976000E-03,-2.400000E+00,-1.600000E-01
-3.972000E-03,-2.400000E+00,-1.600000E-01
-3.968000E-03,-2.400000E+00,-8.000004E-02
-3.964000E-03,-2.480000E+00,-1.600000E-01
-3.960000E-03,-2.320000E+00,-1.600000E-01
-3.956000E-03,-2.400000E+00,-5.960464E-08
-3.952000E-03,-2.480000E+00,-8.000004E-02
-3.948000E-03,-2.400000E+00,-5.960464E-08
-3.944000E-03,-2.400000E+00,-1.600000E-01
-3.940000E-03,-2.400000E+00,-1.600000E-01
-3.936000E-03,-2.400000E+00,-8.000004E-02
-3.932000E-03,-2.400000E+00,-8.000004E-02
-3.928000E-03,-2.480000E+00,-5.960464E-08
-3.924000E-03,-2.400000E+00,-8.000004E-02
-3.920000E-03,-2.400000E+00,-1.600000E-01
-3.916000E-03,-2.400000E+00,-1.600000E-01
-3.912000E-03,-2.480000E+00,-1.600000E-01
-3.908000E-03,-2.480000E+00,-8.000004E-02
-3.904000E-03,-2.480000E+00,-8.000004E-02
-3.900000E-03,-2.400000E+00,-8.000004E-02
-3.896000E-03,-2.480000E+00,-8.000004E-02
-3.892000E-03,-2.480000E+00,-8.000004E-02
-3.888000E-03,-2.400000E+00,-8.000004E-02
-3.884000E-03,-2.320000E+00,-8.000004E-02
-3.880000E-03,-2.320000E+00,-8.000004E-02
-3.876000E-03,-2.320000E+00,-5.960464E-08
-3.872000E-03,-2.400000E+00,-8.000004E-02
-3.868000E-03,-2.480000E+00,-8.000004E-02
-3.864000E-03,-2.560000E+00,-1.600000E-01
-3.860000E-03,-2.400000E+00,-1.600000E-01
-3.856000E-03,-2.400000E+00,-5.960464E-08
-3.852000E-03,-2.480000E+00,-8.000004E-02
-3.848000E-03,-2.480000E+00,-1.600000E-01
-3.844000E-03,-2.400000E+00,-8.000004E-02
-3.840000E-03,-2.400000E+00,-8.000004E-02
-3.836000E-03,-2.560000E+00,-8.000004E-02
-3.832000E-03,-2.400000E+00,-1.600000E-01
-3.828000E-03,-2.480000E+00,-1.600000E-01
-3.824000E-03,-2.480000E+00,-8.000004E-02
-3.820000E-03,-2.480000E+00,-5.960464E-08
-3.816000E-03,-2.400000E+00,-8.000004E-02
-3.812000E-03,-2.400000E+00,-8.000004E-02
-3.808000E-03,-2.480000E+00,-5.960464E-08
-3.804000E-03,-2.400000E+00,-1.600000E-01
-3.800000E-03,-2.320000E+00,-1.600000E-01
-3.796000E-03,-2.480000E+00,-8.000004E-02
-3.792000E-03,-2.480000E+00,-8.000004E-02
-3.788000E-03,-2.400000E+00,-8.000004E-02
-3.784000E-03,-2.480000E+00,-8.000004E-02
-3.780000E-03,-2.400000E+00,-1.600000E-01
-3.776000E-03,-2.480000E+00,-5.960464E-08
-3.772000E-03,-2.480000E+00,-1.600000E-01
-3.768000E-03,-2.480000E+00,-1.600000E-01
-3.764000E-03,-2.400000E+00,-5.960464E-08
-3.760000E-03,-2.400000E+00,-8.000004E-02
